Date,Open,High,Low,Close,Volume,Adj Close
2015-06-26,83.93,83.93,83.830002,83.830002,500,83.830002
2015-06-25,84.32,84.32,84.32,84.32,000,84.32
2015-06-24,84.32,84.32,84.32,84.32,300,84.32
2015-06-23,84.410004,84.470001,84.410004,84.470001,1100,84.470001
2015-06-22,84.720001,84.720001,84.720001,84.720001,500,84.720001
2015-06-19,85.25,85.25,85.220001,85.220001,300,85.220001
2015-06-18,84.769997,84.769997,84.540001,84.639999,1300,84.639999
2015-06-17,84.57,84.610001,84.529999,84.529999,900,84.529999
2015-06-16,84.809998,84.809998,84.809998,84.809998,500,84.809998
2015-06-15,84.580002,84.580002,84.50,84.50,300,84.50
2015-06-12,84.50,84.68,84.50,84.599998,500,84.599998
2015-06-11,83.980003,84.360001,83.970001,84.349998,3500,84.349998
2015-06-10,83.709999,83.889999,83.709999,83.889999,600,83.889999
2015-06-09,84.00,84.019997,84.00,84.019997,500,84.019997
2015-06-08,84.339996,84.400002,84.339996,84.400002,1100,84.400002
2015-06-05,84.190002,84.190002,84.190002,84.190002,200,84.190002
2015-06-04,84.760002,84.889999,84.730003,84.889999,1000,84.889999
2015-06-03,84.629997,84.629997,84.629997,84.629997,600,84.629997
2015-06-02,85.099998,85.099998,85.099998,85.099998,600,85.099998
2015-06-01,85.669998,85.800003,85.580002,85.620003,900,85.620003
2015-05-29,86.209999,86.209999,86.080002,86.080002,400,86.080002
2015-05-28,86.010002,86.120003,86.010002,86.120003,700,85.960002
2015-05-27,85.900002,86.089996,85.800003,86.089996,900,85.930052
2015-05-26,85.370003,85.370003,85.370003,85.370003,000,85.211396
2015-05-22,85.599998,85.68,85.370003,85.370003,600,85.211396
2015-05-21,85.57,85.57,85.57,85.57,200,85.411021
2015-05-20,85.260002,85.260002,85.260002,85.260002,100,85.1016
2015-05-19,85.139999,85.32,85.110001,85.25,3100,85.091616
2015-05-18,85.690002,85.690002,85.489998,85.489998,1200,85.331168
2015-05-15,85.879997,86.139999,85.879997,86.139999,400,85.979962
2015-05-14,85.449997,85.449997,85.43,85.43,1800,85.271282
2015-05-13,85.480003,85.480003,85.480003,85.480003,4900,85.321192
2015-05-12,85.010002,85.419998,84.989998,85.150002,11100,84.991803
2015-05-11,85.589996,85.589996,85.07,85.07,900,84.91195
2015-05-08,85.959999,85.959999,85.959999,85.959999,500,85.800296
2015-05-07,85.330002,85.330002,85.330002,85.330002,000,85.171469
2015-05-06,85.699997,85.699997,85.260002,85.330002,3400,85.171469
2015-05-05,85.660004,85.669998,85.650002,85.650002,600,85.490874
2015-05-04,86.209999,86.209999,85.910004,85.910004,1700,85.750393
2015-05-01,86.25,86.25,85.949997,86.07,9700,85.910092
2015-04-30,86.309998,86.510002,86.309998,86.510002,1300,86.349277
2015-04-29,86.730003,86.730003,86.599998,86.610001,1700,86.44909
2015-04-28,87.25,87.25,87.07,87.07,800,86.908234
2015-04-27,87.440002,87.440002,87.440002,87.440002,000,87.27755
2015-04-24,87.529999,87.529999,87.43,87.440002,2700,87.27755
2015-04-23,87.040001,87.339996,87.040001,87.339996,2600,87.177729
2015-04-22,87.370003,87.370003,87.050003,87.050003,9200,86.888275
2015-04-21,87.639999,87.919998,87.510002,87.510002,13500,87.347419
2015-04-20,87.870003,87.870003,87.589996,87.589996,2500,87.427265
2015-04-17,87.870003,87.870003,87.870003,87.870003,200,87.706751
2015-04-16,87.690002,87.800003,87.690002,87.800003,1000,87.636881
2015-04-15,87.809998,87.809998,87.669998,87.669998,2000,87.507118
2015-04-14,87.839996,87.93,87.709999,87.709999,2000,87.547045
2015-04-13,87.32,87.529999,87.32,87.32,1600,87.15777
2015-04-10,87.269997,87.269997,87.230003,87.239998,700,87.077917
2015-04-09,87.510002,87.510002,87.129997,87.230003,1900,87.067941
2015-04-08,87.779999,87.779999,87.470001,87.470001,1600,87.307493
2015-04-07,87.540001,87.68,87.389999,87.68,2700,87.517102
2015-04-06,87.830002,87.830002,87.589996,87.589996,300,87.427265
2015-04-02,87.760002,87.760002,87.459999,87.629997,1400,87.467192
2015-04-01,87.580002,87.800003,87.580002,87.709999,9900,87.547045
2015-03-31,87.080002,87.330002,87.080002,87.290001,8000,87.127827
2015-03-30,87.290001,87.290001,87.209999,87.220001,3900,86.898253
2015-03-27,87.010002,87.010002,87.010002,87.010002,000,86.689028
2015-03-26,87.199997,87.199997,87.010002,87.010002,1300,86.689028
2015-03-25,87.739998,87.739998,87.540001,87.540001,3000,87.217072
2015-03-24,87.550003,87.779999,87.550003,87.779999,600,87.456184
2015-03-23,87.470001,87.50,87.419998,87.459999,6000,87.137365
2015-03-20,87.269997,87.459999,87.239998,87.459999,1000,87.137365
2015-03-19,87.370003,87.400002,86.900002,86.900002,3400,86.579433
2015-03-18,86.599998,87.57,86.489998,87.57,3100,87.24696
2015-03-17,86.440002,86.459999,86.43,86.43,2500,86.111166
2015-03-16,86.339996,86.339996,86.25,86.25,1300,85.93183
2015-03-13,85.769997,86.129997,85.769997,86.040001,10400,85.722605
2015-03-12,86.370003,86.370003,86.110001,86.110001,1700,85.792347
2015-03-11,85.82,85.82,85.82,85.82,000,85.503416
2015-03-10,85.970001,85.970001,85.82,85.82,96300,85.503416
2015-03-09,85.379997,85.550003,85.360001,85.489998,2600,85.174631
2015-03-06,85.669998,85.669998,85.010002,85.010002,2600,84.696406
2015-03-05,85.870003,86.050003,85.839996,86.050003,3800,85.73257
2015-03-04,86.019997,86.019997,85.790001,85.790001,1900,85.473527
2015-03-03,86.029999,86.160004,85.970001,85.970001,5000,85.652864
2015-03-02,86.480003,86.68,83.900002,86.059998,618100,85.742528
2015-02-27,86.57,86.75,86.309998,86.720001,9700,86.400097
2015-02-26,86.82,86.919998,86.580002,86.580002,5800,86.106189
2015-02-25,86.889999,87.129997,86.809998,87.129997,6000,86.653175
2015-02-24,86.290001,87.010002,86.290001,86.879997,4700,86.404543
2015-02-23,86.239998,86.400002,86.209999,86.389999,6400,85.917227
2015-02-20,86.440002,86.440002,85.769997,85.93,11900,85.459745
2015-02-19,86.230003,86.379997,85.910004,86.029999,5600,85.559196
2015-02-18,85.779999,86.239998,85.779999,86.239998,11100,85.768046
2015-02-17,86.349998,86.709999,85.699997,85.839996,8200,85.370233
2015-02-13,86.629997,86.93,86.440002,86.50,10800,86.026625
2015-02-12,87.00,87.00,86.599998,86.709999,6100,86.235475
2015-02-11,86.910004,86.910004,86.650002,86.75,6900,86.275257
2015-02-10,86.790001,87.019997,86.730003,86.82,13200,86.344874
2015-02-09,87.209999,87.32,86.949997,87.029999,7800,86.553724
2015-02-06,87.360001,87.370003,86.959999,87.120003,6600,86.643235
2015-02-05,88.110001,88.300003,87.839996,88.040001,5400,87.558198
2015-02-04,87.949997,88.339996,87.82,88.330002,9400,87.846612
2015-02-03,88.440002,88.599998,88.089996,88.190002,11800,87.707379
2015-02-02,88.790001,89.150002,88.699997,88.910004,50600,88.42344
2015-01-30,89.139999,89.25,88.540001,88.989998,13100,88.502996
2015-01-29,88.400002,88.699997,88.239998,88.540001,11400,87.903299
2015-01-28,88.309998,88.860001,88.080002,88.699997,20900,88.062144
2015-01-27,88.449997,88.470001,87.870003,88.029999,24400,87.396964
2015-01-26,87.980003,88.260002,87.860001,87.949997,10900,87.317538
2015-01-23,88.150002,88.239998,87.910004,88.120003,16100,87.486321
2015-01-22,87.970001,88.00,87.470001,87.57,12400,86.940273
2015-01-21,88.18,88.440002,87.68,87.68,56400,87.049483
2015-01-20,88.309998,88.629997,88.00,88.209999,17400,87.57567
2015-01-16,88.480003,88.480003,87.900002,87.900002,11000,87.267902
2015-01-15,88.129997,88.720001,88.010002,88.660004,10800,88.022439
2015-01-14,88.190002,88.370003,87.870003,87.870003,16400,87.238119
2015-01-13,87.379997,87.739998,87.269997,87.529999,16000,86.90056
2015-01-12,87.269997,87.629997,87.139999,87.440002,23900,86.811211
2015-01-09,86.809998,87.279999,86.720001,87.110001,13800,86.483582
2015-01-08,86.830002,86.889999,86.599998,86.68,13100,86.056674
2015-01-07,86.860001,87.220001,86.730003,87.220001,11500,86.592792
2015-01-06,86.720001,87.690002,86.720001,87.110001,23900,86.483582
2015-01-05,86.410004,86.589996,86.339996,86.57,17600,85.947464
2015-01-02,85.769997,86.230003,85.769997,85.910004,7400,85.292214
2014-12-31,85.610001,85.620003,85.510002,85.599998,10300,84.984438
2014-12-30,85.529999,85.620003,85.410004,85.480003,8000,84.865306
2014-12-29,85.400002,85.419998,85.279999,85.32,4000,84.706453
2014-12-26,85.220001,85.25,85.080002,85.169998,3200,84.411585
2014-12-24,84.949997,85.089996,84.860001,85.089996,4800,84.332296
2014-12-23,85.50,85.790001,85.110001,85.120003,17900,84.362035
2014-12-22,86.050003,86.050003,85.589996,85.739998,8200,84.976509
2014-12-19,85.440002,85.82,85.440002,85.800003,5200,85.03598
2014-12-18,85.370003,85.519997,85.360001,85.459999,4600,84.699004
2014-12-17,86.379997,86.440002,85.910004,85.980003,9500,85.214378
2014-12-16,86.529999,86.599998,86.330002,86.459999,5000,85.690099
2014-12-15,86.059998,86.440002,86.059998,86.110001,4900,85.343217
2014-12-12,86.00,86.419998,86.00,86.389999,6100,85.620723
2014-12-11,85.519997,85.75,85.489998,85.75,3400,84.986422
2014-12-10,85.459999,85.82,85.459999,85.809998,11100,85.045886
2014-12-09,85.410004,85.529999,85.300003,85.470001,14100,84.708917
2014-12-08,85.010002,85.220001,84.949997,85.120003,5700,84.362035
2014-12-05,84.809998,84.910004,84.699997,84.849998,6100,84.094435
2014-12-04,85.050003,85.129997,85.029999,85.110001,4800,84.352122
2014-12-03,84.940002,84.980003,84.82,84.949997,2900,84.193543
2014-12-02,85.07,85.080002,84.889999,84.959999,7400,84.203456
2014-12-01,85.800003,85.800003,85.370003,85.370003,7400,84.609809
2014-11-28,85.25,85.779999,85.25,85.720001,2600,84.956691
2014-11-26,85.300003,85.440002,85.279999,85.389999,3800,84.483936
2014-11-25,85.00,85.199997,84.989998,85.190002,3800,84.286062
2014-11-24,84.800003,84.980003,84.75,84.980003,3500,84.078291
2014-11-21,84.739998,84.849998,84.690002,84.849998,10200,83.949665
2014-11-20,84.839996,84.839996,84.580002,84.610001,6600,83.712214
2014-11-19,84.43,84.730003,84.43,84.470001,8800,83.5737
2014-11-18,84.690002,84.790001,84.690002,84.739998,6500,83.840832
2014-11-17,84.860001,84.860001,84.589996,84.629997,4200,83.731999
2014-11-14,84.540001,84.849998,84.540001,84.699997,3900,83.801256
2014-11-13,84.580002,84.599998,84.470001,84.599998,5000,83.702318
2014-11-12,84.620003,84.620003,84.440002,84.480003,2600,83.583596
2014-11-11,84.449997,84.580002,84.339996,84.400002,5800,83.504443
2014-11-10,84.559998,84.559998,84.449997,84.550003,3400,83.652853
2014-11-07,84.650002,84.830002,84.650002,84.830002,3900,83.929881
2014-11-06,84.32,84.389999,84.32,84.330002,1500,83.435186
2014-11-05,84.440002,84.540001,84.370003,84.540001,4900,83.642957
2014-11-04,84.529999,84.660004,84.510002,84.510002,2600,83.613277
2014-11-03,84.400002,84.519997,84.279999,84.50,20200,83.603381
2014-10-31,84.580002,84.690002,84.440002,84.589996,4100,83.692422
2014-10-30,85.050003,85.050003,84.830002,84.849998,2900,83.804228
2014-10-29,84.870003,84.870003,84.510002,84.709999,5500,83.665954
2014-10-28,85.080002,85.089996,85.040001,85.040001,4100,83.991889
2014-10-27,85.220001,85.260002,85.150002,85.190002,6500,84.140042
2014-10-24,85.190002,85.230003,85.059998,85.120003,5100,84.070905
2014-10-23,85.139999,85.150002,84.949997,85.150002,9000,84.100534
2014-10-22,85.379997,85.459999,85.260002,85.410004,5100,84.357331
2014-10-21,85.449997,85.599998,85.449997,85.519997,5100,84.465969
2014-10-20,85.669998,85.699997,85.669998,85.699997,17700,84.643751
2014-10-17,85.550003,85.620003,85.440002,85.589996,4500,84.535106
2014-10-16,85.959999,86.010002,85.709999,85.730003,9500,84.673387
2014-10-15,86.790001,88.139999,86.540001,87.059998,5900,85.986989
2014-10-14,85.410004,85.43,85.300003,85.349998,8000,84.298066
2014-10-13,84.82,85.459999,84.82,85.459999,6800,84.406711
2014-10-10,84.769997,84.889999,84.760002,84.889999,5900,83.843736
2014-10-09,84.769997,84.790001,84.660004,84.660004,2200,83.616575
2014-10-08,84.519997,84.720001,84.290001,84.720001,4000,83.675833
2014-10-07,84.199997,84.519997,84.199997,84.519997,5100,83.478294
2014-10-06,83.989998,84.07,83.980003,84.07,4000,83.033843
2014-10-03,83.690002,83.870003,83.629997,83.82,8700,82.786924
2014-10-02,84.080002,84.150002,84.00,84.010002,11700,82.974585
2014-10-01,83.510002,84.199997,83.510002,84.099998,17800,83.063472
2014-09-30,83.389999,83.50,83.389999,83.43,10200,82.401731
2014-09-29,83.68,83.730003,83.629997,83.68,170100,82.489632
2014-09-26,83.400002,83.43,83.370003,83.379997,5700,82.193896
2014-09-25,83.470001,83.540001,83.459999,83.50,2300,82.312192
2014-09-24,83.379997,83.379997,83.279999,83.279999,3500,82.09532
2014-09-23,83.379997,83.379997,83.309998,83.330002,2900,82.144612
2014-09-22,83.129997,83.220001,83.089996,83.18,3500,81.996744
2014-09-19,82.709999,82.989998,82.709999,82.970001,2400,81.789733
2014-09-18,82.75,82.75,82.669998,82.699997,3000,81.523569
2014-09-17,83.019997,83.169998,83.019997,83.110001,2400,81.927741
2014-09-16,83.019997,83.169998,83.019997,83.169998,2700,81.986885
2014-09-15,83.029999,83.059998,82.989998,83.00,7500,81.819305
2014-09-12,82.739998,83.029999,82.739998,82.839996,7000,81.661577
2014-09-11,83.419998,83.470001,83.209999,83.209999,5500,82.026317
2014-09-10,83.220001,83.489998,83.169998,83.290001,3000,82.10518
2014-09-09,83.510002,83.669998,83.379997,83.510002,4200,82.322052
2014-09-08,84.050003,84.050003,83.690002,83.690002,3300,82.499492
2014-09-05,83.970001,84.059998,83.910004,83.949997,54800,82.755788
2014-09-04,83.93,83.93,83.760002,83.760002,4300,82.568496
2014-09-03,83.75,84.050003,83.75,84.050003,16500,82.854371
2014-09-02,84.080002,84.110001,83.980003,84.019997,166600,82.824792
2014-08-29,84.639999,84.639999,84.449997,84.550003,3300,83.347259
2014-08-28,84.709999,84.709999,84.599998,84.650002,3300,83.287127
2014-08-27,84.519997,84.529999,84.50,84.529999,5300,83.169057
2014-08-26,84.529999,84.529999,84.279999,84.370003,2500,83.011637
2014-08-25,84.00,84.459999,83.940002,84.260002,8000,82.903407
2014-08-22,84.239998,84.349998,84.190002,84.349998,4900,82.991954
2014-08-21,84.099998,84.290001,84.089996,84.290001,8300,82.932923
2014-08-20,84.25,84.25,83.839996,84.059998,6500,82.706622
2014-08-19,84.529999,84.529999,84.300003,84.300003,5400,82.942764
2014-08-18,84.440002,84.440002,84.360001,84.43,8100,83.070668
2014-08-15,84.459999,85.32,84.459999,85.32,3600,83.946338
2014-08-14,84.160004,84.309998,84.150002,84.300003,5200,82.942764
2014-08-13,84.120003,84.209999,84.099998,84.209999,2400,82.854209
2014-08-12,83.889999,83.970001,83.889999,83.970001,2700,82.618075
2014-08-11,83.970001,84.099998,83.970001,84.099998,4500,82.745979
2014-08-08,84.110001,84.190002,84.00,84.00,10800,82.647591
2014-08-07,83.769997,84.129997,83.769997,84.129997,12900,82.775495
2014-08-06,83.82,83.82,83.709999,83.730003,11200,82.381941
2014-08-05,83.480003,83.699997,83.43,83.690002,8100,82.342584
2014-08-04,83.599998,83.629997,83.589996,83.620003,7400,82.273712
2014-08-01,83.459999,83.550003,83.459999,83.529999,4300,82.185157
2014-07-31,83.199997,83.220001,83.080002,83.18,2700,81.840793
2014-07-30,83.519997,83.559998,81.50,83.029999,8900,81.538734
2014-07-29,83.870003,84.089996,83.739998,83.82,8300,82.314547
2014-07-28,83.610001,83.650002,83.610001,83.650002,177600,82.147602
2014-07-25,83.68,83.82,83.68,83.82,7700,82.314547
2014-07-24,83.760002,83.760002,83.459999,83.57,7300,82.069037
2014-07-23,83.839996,83.93,83.830002,83.93,9200,82.422571
2014-07-22,83.68,83.849998,83.68,83.849998,6000,82.344007
2014-07-21,83.75,84.190002,83.730003,83.730003,5100,82.226167
2014-07-18,83.75,83.980003,83.639999,83.809998,9100,82.304724
2014-07-17,83.800003,83.93,83.800003,83.919998,5200,82.412749
2014-07-16,83.290001,83.43,83.290001,83.400002,5400,81.902092
2014-07-15,83.419998,83.459999,83.25,83.269997,3300,81.774422
2014-07-14,83.489998,83.50,83.410004,83.410004,2500,81.911914
2014-07-11,83.610001,83.93,83.529999,83.93,6300,82.422571
2014-07-10,83.940002,83.940002,83.339996,83.889999,15100,82.383289
2014-07-09,83.00,83.169998,83.00,83.169998,2300,81.676219
2014-07-08,83.169998,83.480003,83.120003,83.150002,12300,81.656582
2014-07-07,82.839996,82.839996,82.800003,82.809998,1400,81.322685
2014-07-03,82.650002,82.720001,82.650002,82.720001,1900,81.234305
2014-07-02,82.790001,83.07,82.730003,82.93,4400,81.440532
2014-07-01,83.160004,83.18,83.089996,83.18,4600,81.686042
2014-06-30,83.349998,83.43,83.300003,83.379997,4400,81.882447
2014-06-27,83.540001,83.599998,83.449997,83.519997,3800,81.872622
2014-06-26,83.50,83.550003,83.449997,83.449997,3200,81.804003
2014-06-25,83.339996,83.360001,83.25,83.25,2400,81.607951
2014-06-24,82.949997,83.139999,82.949997,83.010002,3300,81.372687
2014-06-23,83.019997,83.290001,82.919998,83.290001,2300,81.647163
2014-06-20,82.68,82.959999,82.650002,82.870003,4500,81.235449
2014-06-19,83.160004,83.160004,82.879997,83.07,7100,81.431501
2014-06-18,82.699997,82.93,82.699997,82.93,2100,81.294263
2014-06-17,82.620003,82.839996,82.540001,82.540001,3900,80.911956
2014-06-16,82.970001,83.050003,82.879997,83.050003,5200,81.411899
2014-06-13,82.93,82.949997,82.93,82.949997,2100,81.313866
2014-06-12,82.82,83.110001,82.730003,83.089996,10300,81.451104
2014-06-11,82.739998,82.959999,82.629997,82.720001,2600,81.088406
2014-06-10,82.760002,82.790001,82.599998,82.639999,7800,81.009982
2014-06-09,82.730003,82.839996,82.730003,82.779999,2400,81.14722
2014-06-06,83.099998,83.18,82.870003,82.870003,5600,81.235449
2014-06-05,82.870003,83.080002,82.870003,83.00,4400,81.362882
2014-06-04,82.849998,82.900002,82.82,82.830002,4900,81.196237
2014-06-03,83.419998,83.419998,82.919998,82.919998,6800,81.284458
2014-06-02,83.529999,83.540001,83.290001,83.370003,162500,81.725587
2014-05-30,83.709999,83.849998,83.709999,83.849998,4400,82.196115
2014-05-29,84.269997,84.269997,84.269997,84.269997,2300,82.462748
2014-05-28,84.029999,84.120003,84.029999,84.059998,4300,82.257253
2014-05-27,83.559998,83.650002,83.50,83.599998,5400,81.807119
2014-05-23,83.459999,83.690002,83.459999,83.690002,1900,81.895193
2014-05-22,83.449997,83.489998,83.300003,83.32,3200,81.533125
2014-05-21,83.400002,83.550003,83.379997,83.43,13100,81.640766
2014-05-20,83.519997,83.690002,83.519997,83.610001,4500,81.816906
2014-05-19,83.690002,83.809998,83.389999,83.389999,4700,81.601623
2014-05-16,83.57,83.68,83.529999,83.629997,7100,81.836474
2014-05-15,83.720001,83.839996,83.639999,83.839996,3700,82.04197
2014-05-14,83.410004,83.480003,83.379997,83.470001,3600,81.679909
2014-05-13,82.93,82.970001,82.910004,82.910004,5200,81.131922
2014-05-12,82.720001,82.970001,82.650002,82.730003,25000,80.955781
2014-05-09,82.949997,83.029999,82.879997,82.879997,5600,81.102559
2014-05-08,83.029999,83.269997,82.889999,82.980003,19600,81.20042
2014-05-07,82.860001,83.010002,82.860001,82.900002,3700,81.122134
2014-05-06,82.809998,82.940002,82.769997,82.830002,6900,81.053635
2014-05-05,82.889999,82.919998,82.730003,82.879997,15400,81.102559
2014-05-02,82.419998,82.809998,82.419998,82.809998,5500,81.03406
2014-05-01,82.440002,82.849998,82.440002,82.839996,14100,81.063416
2014-04-30,82.360001,82.449997,82.269997,82.269997,4200,80.50564
2014-04-29,82.269997,82.349998,82.139999,82.330002,7100,80.427363
2014-04-28,82.470001,82.529999,82.239998,82.400002,11200,80.495745
2014-04-25,82.540001,82.75,82.480003,82.75,9100,80.837655
2014-04-24,82.260002,82.339996,82.190002,82.339996,6500,80.437126
2014-04-23,82.449997,82.449997,82.220001,82.300003,8200,80.398057
2014-04-22,82.040001,82.120003,82.040001,82.120003,9900,80.222217
2014-04-21,82.220001,82.220001,82.209999,82.209999,2100,80.310133
2014-04-17,82.480003,82.489998,82.110001,82.110001,3400,80.212446
2014-04-16,82.559998,82.610001,82.540001,82.580002,8600,80.671585
2014-04-15,82.68,82.739998,82.650002,82.699997,8900,80.788807
2014-04-14,82.68,82.68,82.540001,82.620003,27600,80.710662
2014-04-11,82.690002,82.720001,82.620003,82.669998,3500,80.759502
2014-04-10,82.440002,82.68,82.43,82.639999,15400,80.730196
2014-04-09,82.059998,82.260002,82.029999,82.260002,12700,80.358981
2014-04-08,82.050003,82.269997,82.050003,82.209999,11400,80.310133
2014-04-07,82.040001,82.160004,82.040001,82.099998,10100,80.202675
2014-04-04,81.699997,81.93,81.699997,81.93,2800,80.036605
2014-04-03,81.489998,81.529999,81.410004,81.480003,24300,79.597008
2014-04-02,81.529999,81.529999,81.379997,81.410004,6500,79.528626
2014-04-01,81.75,81.75,81.699997,81.709999,3500,79.821688
2014-03-31,81.690002,81.919998,81.690002,81.900002,21900,80.0073
2014-03-28,82.18,82.18,82.029999,82.029999,6000,80.002412
2014-03-27,82.169998,82.379997,82.169998,82.339996,8400,80.304747
2014-03-26,82.190002,82.230003,82.18,82.230003,7800,80.197473
2014-03-25,81.849998,82.029999,81.849998,81.940002,7700,79.91464
2014-03-24,81.879997,82.00,81.879997,81.970001,9200,79.943897
2014-03-21,81.739998,81.900002,81.739998,81.900002,5500,79.875628
2014-03-20,81.730003,81.809998,81.68,81.809998,11400,79.787848
2014-03-19,82.400002,82.400002,81.739998,81.779999,33400,79.758591
2014-03-18,82.360001,82.449997,82.339996,82.449997,4800,80.412029
2014-03-17,82.419998,82.43,82.269997,82.300003,8500,80.265742
2014-03-14,82.589996,82.669998,82.459999,82.559998,17700,80.51931
2014-03-13,81.93,82.540001,81.93,82.540001,18500,80.499808
2014-03-12,82.07,82.120003,81.970001,82.099998,12200,80.070681
2014-03-11,81.690002,81.889999,81.610001,81.809998,21200,79.787848
2014-03-10,81.639999,81.739998,81.620003,81.720001,10100,79.700077
2014-03-07,81.580002,81.720001,81.519997,81.620003,11100,79.60255
2014-03-06,81.940002,81.989998,81.940002,81.989998,3200,79.9634
2014-03-05,82.160004,82.239998,82.160004,82.209999,3800,80.177963
2014-03-04,82.370003,82.370003,82.300003,82.300003,4300,80.265742
2014-03-03,82.760002,82.800003,82.760002,82.800003,7100,80.753383
2014-02-28,82.400002,82.510002,82.260002,82.489998,15400,80.451041
2014-02-27,82.629997,82.690002,82.629997,82.669998,6300,80.504685
2014-02-26,82.43,82.529999,82.419998,82.470001,10200,80.309927
2014-02-25,82.269997,82.339996,82.25,82.339996,10000,80.183327
2014-02-24,82.010002,82.019997,81.989998,82.019997,24100,79.871709
2014-02-21,81.989998,82.080002,81.989998,82.080002,8800,79.930142
2014-02-20,81.940002,81.959999,81.860001,81.959999,7500,79.813282
2014-02-19,82.379997,82.379997,82.110001,82.110001,9100,79.959355
2014-02-18,82.720001,82.720001,82.089996,82.290001,7300,80.134641
2014-02-14,81.970001,82.019997,81.970001,82.019997,8400,79.871709
2014-02-13,82.010002,82.120003,82.00,82.07,17600,79.920402
2014-02-12,81.709999,81.709999,81.690002,81.709999,7700,79.569831
2014-02-11,82.00,82.00,81.949997,81.959999,4200,79.813282
2014-02-10,82.18,82.269997,82.18,82.209999,13400,80.056734
2014-02-07,82.220001,82.220001,82.220001,82.220001,3800,80.066475
2014-02-06,82.040001,82.050003,81.989998,81.989998,6800,79.842496
2014-02-05,82.360001,82.360001,82.190002,82.190002,7700,80.037262
2014-02-04,82.459999,82.480003,82.400002,82.449997,8800,80.290446
2014-02-03,82.419998,82.669998,82.419998,82.669998,687500,80.504685
2014-01-31,82.120003,82.169998,82.120003,82.169998,400,80.017781
2014-01-30,82.040001,82.099998,81.940002,82.099998,8300,79.808412
2014-01-29,82.07,82.07,81.970001,82.00,700,79.711205
2014-01-28,81.690002,81.760002,81.68,81.760002,1700,79.477906
2014-01-27,81.900002,81.940002,81.669998,81.690002,6400,79.40986
2014-01-24,81.949997,81.980003,81.800003,81.900002,2100,79.613997
2014-01-23,81.540001,81.540001,81.540001,81.540001,2500,79.264045
2014-01-22,81.059998,81.080002,81.059998,81.080002,3000,78.816885
